SN,MTM,Lenovo SO,Lenovo SO create date (yyyy-mm-dd),Partner SO/RMA number,Product group,Future unit location,Estimated cost(POP price),Refund reason
HA09Z8W6,ZA0G0068UA,7024575001,2016-12-19,RMA-01214531,MBG Tablet,ASP Stock,,Part shortage 
